# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
chromosome	cds	77509	77703	-	LFFONA_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066Q3D2
chromosome	cds	77696	78763	-	LFFONA_00218	670.0	1.1e-242	1.003	1.0	0.966	UniRef:UniRef90_A0A8D4XVZ3
chromosome	ncRNA	78155	78242	-	LFFONA_00219	81.2	2.6e-13	-	-	-	RFAM:RF01695
chromosome	ncRNA	78305	78382	-	LFFONA_00220	69.1	1.7e-10	-	-	-	RFAM:RF01394
chromosome	cds	78757	78939	-	LFFONA_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066PWH3
chromosome	cds	78932	79765	-	LFFONA_00222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H9ELS2
chromosome	cds	79778	80209	-	LFFONA_00223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K4H7B3
chromosome	cds	80209	80412	-	LFFONA_00224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D0NF85
chromosome	cds	80527	81492	-	LFFONA_00225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K4H7G9
chromosome	ncRNA	81513	81579	-	LFFONA_00226	60.7	1.7e-09	-	-	-	RFAM:RF02996
chromosome	cds	81588	82847	-	LFFONA_00227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1M0CY78
chromosome	cds	83036	83899	-	LFFONA_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3EQK2
chromosome	cds	84026	84742	+	LFFONA_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTJ4
chromosome	sorf	84758	84796	+	LFFONA_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17776
chromosome	cds	84808	85449	+	LFFONA_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MFK3
chromosome	cds	85486	86082	-	LFFONA_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MFK2
chromosome	cds	86189	86647	-	LFFONA_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A1AHH1
chromosome	cds	86625	87845	-	LFFONA_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGZ4
chromosome	cds	88017	88685	+	LFFONA_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTI9
chromosome	cds	88902	89138	+	LFFONA_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7M2
chromosome	cds	89159	89326	+	LFFONA_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8ARM4
chromosome	cds	89424	90233	+	LFFONA_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTI6
chromosome	cds	90272	90751	-	LFFONA_00239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MFJ5
chromosome	cds	90759	92036	-	LFFONA_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC75
chromosome	ncRNA-region	92361	92399	+	-	55.4	1.8e-11	-	-	-	RFAM:RF01707
chromosome	cds	92449	93507	+	LFFONA_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5C4T7
chromosome	cds	93504	94628	+	LFFONA_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KMX1
chromosome	cds	94621	95418	+	LFFONA_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K4CIE5
chromosome	cds	95434	96450	+	LFFONA_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GGN1
chromosome	cds	96467	97462	+	LFFONA_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GGB9
chromosome	cds	97472	98164	+	LFFONA_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KMW7
chromosome	cds	98190	99218	+	LFFONA_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KMW6
chromosome	cds	99300	100283	+	LFFONA_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KMW5
chromosome	cds	100329	101582	+	LFFONA_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KMW4
chromosome	cds	101652	102632	-	LFFONA_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DX54
chromosome	cds	102636	103682	-	LFFONA_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I7AU21
chromosome	cds	103692	104624	-	LFFONA_00252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MFI2
chromosome	cds	104838	106034	+	LFFONA_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A411C5
chromosome	cds	106044	107069	+	LFFONA_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ULH2
chromosome	cds	107308	108342	+	LFFONA_00255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001124DBDD
chromosome	cds	108329	109288	-	LFFONA_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FYT1
chromosome	cds	109292	110551	-	LFFONA_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3ER82
chromosome	cds	110585	112129	-	LFFONA_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A1AHE9
chromosome	cds	112374	112805	+	LFFONA_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG27
chromosome	cds	112946	113197	+	LFFONA_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC62
chromosome	cds	113260	113727	+	LFFONA_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ULG5
chromosome	cds	113727	114746	+	LFFONA_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6S7
chromosome	cds	114826	115647	+	LFFONA_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9D4
chromosome	cds	115700	116173	-	LFFONA_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D56E
chromosome	cds	116221	117411	-	LFFONA_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D56F
chromosome	cds	117408	118184	-	LFFONA_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A484Y4G4
chromosome	cds	118184	119839	-	LFFONA_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65254
chromosome	cds	120251	125449	-	LFFONA_00268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004D771FA
chromosome	cds	125493	126176	-	LFFONA_00269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D570
chromosome	cds	126735	127097	-	LFFONA_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADK8
chromosome	cds	127381	127590	+	LFFONA_00271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FCB6
chromosome	cds	127601	128188	-	LFFONA_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF10
chromosome	cds	128188	129336	-	LFFONA_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066TAS4
chromosome	ncRNA	129482	129559	-	LFFONA_00274	81.2	4.2e-12	-	-	-	RFAM:RF02564
chromosome	cds	129655	131568	-	LFFONA_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VVW5
chromosome	cds	132105	132467	+	LFFONA_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VY88
chromosome	cds	132470	133606	+	LFFONA_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VGA6
chromosome	cds	133677	134285	+	LFFONA_00278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACA1
chromosome	cds	134383	135774	+	LFFONA_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00143247CF
chromosome	cds	135771	137615	+	LFFONA_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00111699DA
chromosome	cds	137806	138957	+	LFFONA_00281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGU9
chromosome	cds	139087	140382	+	LFFONA_00282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00202BAF0E
chromosome	cds	140490	142028	+	LFFONA_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V2LVA6
chromosome	cds	142075	142770	-	LFFONA_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061YEX3
chromosome	cds	142764	143624	-	LFFONA_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GDE7
chromosome	cds	143617	144279	-	LFFONA_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3R1B8D3
chromosome	cds	144276	145772	-	LFFONA_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A33B7F
chromosome	cds	145776	146762	-	LFFONA_00288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VW92
chromosome	cds	146775	148052	-	LFFONA_00289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A327I0B2
chromosome	cds	148055	148522	-	LFFONA_00290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A067HCF5
chromosome	cds	148636	149556	-	LFFONA_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VY73
chromosome	cds	149579	150043	-	LFFONA_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FYP2
chromosome	cds	150055	151053	-	LFFONA_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7N223
chromosome	cds	151254	152102	+	LFFONA_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGT6
chromosome	cds	152204	152677	+	LFFONA_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1M2H7
chromosome	cds	152829	154082	-	LFFONA_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGT4
chromosome	cds	154260	156290	-	LFFONA_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002029983A
chromosome	sorf	156584	156610	+	LFFONA_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSH2
chromosome	cds	156610	157434	+	LFFONA_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27297
chromosome	cds	157542	158720	-	LFFONA_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S1NX03
chromosome	cds	158798	159979	-	LFFONA_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D902
chromosome	cds	159957	161498	-	LFFONA_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FCE2
chromosome	cds	161576	162568	-	LFFONA_00303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGS8
chromosome	cds	162934	164256	+	LFFONA_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ULC6
chromosome	cds	164328	165782	+	LFFONA_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3EQD4
chromosome	cds	165951	166292	+	LFFONA_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGS5
chromosome	cds	166338	166775	+	LFFONA_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FYM6
chromosome	cds	166816	167811	-	LFFONA_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3ER28
chromosome	cds	167986	168294	+	LFFONA_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W840
chromosome	cds	168389	169300	+	LFFONA_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8ARE6
chromosome	cds	169310	171379	+	LFFONA_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3ENB3
chromosome	ncRNA	171553	171704	+	LFFONA_00312	120.3	7.5e-20	-	-	-	RFAM:RF01794
chromosome	cds	171642	171854	+	LFFONA_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BU01
chromosome	ncRNA-region	171987	172414	-	-	501.1	4.8e-54	-	-	-	RFAM:RF01766
chromosome	cds	172042	172254	-	LFFONA_00314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9X9
chromosome	cds	172535	172825	-	LFFONA_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9V5
chromosome	cds	173259	173969	+	LFFONA_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADK0
chromosome	cds	174019	174993	-	LFFONA_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTA0
chromosome	cds	175097	175756	-	LFFONA_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KES0
chromosome	cds	175909	178242	+	LFFONA_00319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A31F18
chromosome	cds	178211	178651	-	LFFONA_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GCT9
chromosome	cds	178648	179211	-	LFFONA_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T1Y9
chromosome	cds	179369	180067	+	LFFONA_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3K0JV74
chromosome	cds	180296	181504	+	LFFONA_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KES5
chromosome	cds	181828	183519	+	LFFONA_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3K0JSC3
chromosome	tRNA	183611	183687	+	LFFONA_00325	76.0	-	-	-	-	-
chromosome	ncRNA	183781	183861	-	LFFONA_00326	68.5	8.3e-10	-	-	-	RFAM:RF02564
chromosome	cds	184431	186038	+	LFFONA_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGQ2
chromosome	cds	186189	187208	+	LFFONA_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEF8
chromosome	cds	187218	188120	+	LFFONA_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEG1
chromosome	cds	188131	189114	+	LFFONA_00330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGP9
chromosome	cds	189111	190115	+	LFFONA_00331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D878
chromosome	cds	190145	191416	-	LFFONA_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002405C32E
chromosome	cds	191647	192921	-	LFFONA_00333	798.0	3.3e-291	0.946	0.959	0.975	UniRef:UniRef90_A0A8S7IPX3
chromosome	ncRNA	191778	191843	-	LFFONA_00334	88.4	4.4e-18	-	-	-	RFAM:RF01813
chromosome	cds	192993	193100	+	LFFONA_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GD35
chromosome	cds	193187	194866	-	LFFONA_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FTJ0
chromosome	cds	194863	195054	-	LFFONA_00337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D876
chromosome	cds	195051	196610	-	LFFONA_00338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376CX87
chromosome	cds	196895	197083	+	LFFONA_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SNG7
chromosome	cds	197095	197847	+	LFFONA_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J1XUU6
chromosome	cds	197844	200462	+	LFFONA_00341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D875
chromosome	cds	200503	202701	+	LFFONA_00342	1409.0	0.0	1.055	0.987	0.938	UniRef:UniRef90_A0A7A7FAA8
chromosome	cds	202708	203814	+	LFFONA_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VVP7
chromosome	cds	203796	207269	+	LFFONA_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D873
chromosome	cds	207390	209339	+	LFFONA_00345	1222.0	0.0	1.0	0.949	0.994	UniRef:UniRef90_P37649
chromosome	cds	209522	210808	+	LFFONA_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A830
chromosome	cds	211028	212524	+	LFFONA_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VYE1
chromosome	cds	212620	213549	-	LFFONA_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GCJ7
chromosome	cds	213781	214548	+	LFFONA_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GAV1
chromosome	cds	214618	216678	+	LFFONA_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00033ED044
chromosome	cds	216857	218179	-	LFFONA_00351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D815
chromosome	cds	218572	219585	-	LFFONA_00352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SNL7
chromosome	cds	219634	220605	-	LFFONA_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K6B758
chromosome	cds	221053	221655	+	LFFONA_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K4CFX9
chromosome	cds	221706	223355	-	LFFONA_00355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D814
chromosome	cds	223760	225157	+	LFFONA_00356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGM5
chromosome	cds	225368	226768	+	LFFONA_00357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69908
chromosome	cds	227136	227960	+	LFFONA_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A454A901
chromosome	ncRNA	227972	228085	-	LFFONA_00359	150.0	1.4e-25	-	-	-	RFAM:RF00122
chromosome	cds	228329	229057	+	LFFONA_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002610839
chromosome	cds	229202	229483	+	LFFONA_00361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GAG9
chromosome	cds	229420	232533	-	LFFONA_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1K5X8
chromosome	cds	232558	233715	-	LFFONA_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8CVL1
chromosome	cds	233775	234104	+	LFFONA_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A2RL47
chromosome	ncRNA	233865	233936	-	LFFONA_00365	106.6	6.9e-18	-	-	-	RFAM:RF02754
chromosome	cds	234054	234581	-	LFFONA_00366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D80F
chromosome	cds	235380	235952	-	LFFONA_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGL8
chromosome	cds	236207	236539	+	LFFONA_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D3Y2Z3
chromosome	cds	236643	236981	+	LFFONA_00369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AET2
chromosome	cds	237117	237692	+	LFFONA_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A023KPY2
chromosome	cds	237744	238514	-	LFFONA_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FCJ1
chromosome	cds	238511	239467	-	LFFONA_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0NJP9
chromosome	cds	239552	240175	-	LFFONA_00373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FT25
chromosome	cds	240175	240669	-	LFFONA_00374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061K650
chromosome	cds	240682	242019	-	LFFONA_00375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A152LC13
chromosome	cds	242039	242953	-	LFFONA_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000F0AB38E
chromosome	ncRNA-region	243608	243639	+	-	60.2	3.9e-10	-	-	-	RFAM:RF02597
chromosome	cds	243637	245619	+	LFFONA_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D80B
chromosome	cds	245668	246696	+	LFFONA_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W0X8
chromosome	cds	246753	247283	-	LFFONA_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00113FDFAB
chromosome	cds	247436	248002	-	LFFONA_00380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X7RH11
chromosome	cds	248396	248569	-	LFFONA_00381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1K741
chromosome	cds	249186	249611	-	LFFONA_00382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GAB1
chromosome	cds	249703	249918	-	LFFONA_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1K5V9
chromosome	ncRNA	249786	249870	-	LFFONA_00384	91.7	5.2e-14	-	-	-	RFAM:RF02891
chromosome	cds	250083	251435	-	LFFONA_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FUS4
chromosome	cds	251507	252349	-	LFFONA_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1M7T3
chromosome	cds	252552	254594	+	LFFONA_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A237F7M7
chromosome	cds	254602	255354	+	LFFONA_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MEJ2
chromosome	cds	255403	256872	-	LFFONA_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002AF6B133
chromosome	cds	257189	257623	-	LFFONA_00390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AED0
chromosome	cds	258014	258349	+	LFFONA_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8S5
chromosome	cds	258420	259919	-	LFFONA_00392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFJ7
chromosome	cds	260151	261344	+	LFFONA_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D565
chromosome	cds	261431	262495	-	LFFONA_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J2D5U5
chromosome	cds	263217	264284	+	LFFONA_00395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00202998AF
chromosome	cds	264281	267016	+	LFFONA_00396	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D567
chromosome	cds	267016	268140	+	LFFONA_00397	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QZ80
chromosome	cds	268249	269100	-	LFFONA_00398	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GAT1
chromosome	cds	269132	269401	-	LFFONA_00399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GAR5
chromosome	cds	269391	270899	-	LFFONA_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D568
chromosome	cds	270892	272250	-	LFFONA_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VYN0
chromosome	cds	272327	272608	-	LFFONA_00402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376VCC8
chromosome	cds	272605	273078	-	LFFONA_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y5BZ96
chromosome	cds	273103	273849	-	LFFONA_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0V9G495
chromosome	cds	274048	274449	-	LFFONA_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6Z6
chromosome	cds	274455	275261	-	LFFONA_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FCM9
chromosome	cds	275258	276022	-	LFFONA_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FCN0
chromosome	cds	276022	276855	-	LFFONA_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G9A6X4
chromosome	cds	276852	277796	-	LFFONA_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0G9FTD1
chromosome	cds	277796	279370	-	LFFONA_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QFY0
chromosome	cds	279481	280068	-	LFFONA_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QFX9
chromosome	cds	280123	281172	-	LFFONA_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W3X2
chromosome	cds	281262	282521	+	LFFONA_00413	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FCN5
chromosome	cds	282525	283082	-	LFFONA_00414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QFX6
chromosome	cds	283155	283820	-	LFFONA_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QFX5
chromosome	cds	284041	284286	+	LFFONA_00416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A890
chromosome	cds	284388	286586	-	LFFONA_00417	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A26C35
chromosome	cds	286660	287286	-	LFFONA_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADI9
chromosome	cds	287427	287786	+	LFFONA_00419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QFX1
chromosome	cds	287789	288058	-	LFFONA_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SPB2
chromosome	cds	288048	288644	-	LFFONA_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066T4W3
chromosome	cds	288794	290290	+	LFFONA_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5K337
chromosome	cds	290293	290961	+	LFFONA_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9R7
chromosome	cds	290954	292012	+	LFFONA_00424	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC30
chromosome	cds	292257	293111	+	LFFONA_00425	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGB3
chromosome	cds	293215	294099	-	LFFONA_00426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7X387
chromosome	cds	294099	295019	-	LFFONA_00427	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7X388
chromosome	cds	295021	295875	-	LFFONA_00428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8W0M5
chromosome	cds	295868	296614	-	LFFONA_00429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7X390
chromosome	cds	296631	297116	-	LFFONA_00430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7X391
chromosome	cds	297123	297524	-	LFFONA_00431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8VYR1
chromosome	cds	298459	299562	+	LFFONA_00432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7G6K8V0
chromosome	cds	299750	300133	-	LFFONA_00433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066SWU7
chromosome	cds	300557	301666	+	LFFONA_00434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D5D9
chromosome	cds	301714	302640	+	LFFONA_00435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MDU1
chromosome	cds	302637	303914	+	LFFONA_00436	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000281D5DA
